condition,environment,run,states,n,median_inter_release_ns,state_by_mean,dwell_activations,dwell_us,miss_rate,mean_response_ns
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,3,120,600000.0,1.0,971720670.5648148
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,71,355000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,14,70000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,25,125000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,8,40000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,21,105000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,21,105000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,19,95000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,5,25000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,11,55000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,44,220000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,2,10000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,43,215000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,4,20000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,52,260000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,48,240000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,42,210000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,29,145000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,18,90000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,17,85000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,24,120000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,17,85000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,34,170000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,20,100000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,13,65000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,21,105000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,12,60000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,18,90000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,4,20000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,53,265000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,27,135000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,44,220000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run9,4,100001,5000000.0,2,32,160000.0,0.9683168316831684,93265805.18613862
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,26,130000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,4,20000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,25,125000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,22,110000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,2,10000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,49,245000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,56,280000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,11,55000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,113,565000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,43,215000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,41,205000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,21,105000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,29,145000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,39,195000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,18,90000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,24,120000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,16,80000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,4,20000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,38,190000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,111,555000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,3,254,1270000.0,1.0,1223065693.99787
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,109,545000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,42,210000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,17,85000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,26,130000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,23,115000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,23,115000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,30,150000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,39,195000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,16,80000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,41,205000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,3,493,2465000.0,1.0,1223065693.99787
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,108,540000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,3,275,1375000.0,1.0,1223065693.99787
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,108,540000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,29,145000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,4,20000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,30,150000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,3,299,1495000.0,1.0,1223065693.99787
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,109,545000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,48,240000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,38,190000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,25,125000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,3,206,1030000.0,1.0,1223065693.99787
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,108,540000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,21,105000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,33,165000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,34,170000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,16,80000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,1,5000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,24,120000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,38,190000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,31,155000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,10,50000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,34,170000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,38,190000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,9,45000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,39,195000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,3,351,1755000.0,1.0,1223065693.99787
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,109,545000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run7,4,100001,5000000.0,2,20,100000.0,0.97803738317757,141446420.54485983
interference,host,host_cpu3-interf_io-run2,4,100001,5000000.0,3,67,335000.0,1.0,161215694.64179105
