condition,environment,run,sensitivity,model,n_total,n_kept,kept_fraction,n_train,n_test,train_segments,test_segments,standardization_center_log_ns,standardization_scale_log_ns,reason,order,train_loglik,test_loglik,scored_test_observations,parameters_count,train_bic,test_loglik_per_obs,shuffled_test_loglik_mean,shuffled_test_loglik_sd,temporal_gain_per_obs,parameters
interference,host,host_cpu3-interf_io-run8,cap_1500us,gaussian_gmm,100001,95729,0.957280427195728,67926,27803,38,16,13.293919478119932,0.0012004318999238436,,5,-63091.665393768126,-24335.747312119543,27803,14,126339.09722572454,-0.8752921379750223,-24335.747312119543,0.0,0.0,"component_0_mean=-0.61464715,weight=0.42221189;component_1_mean=-0.033689575,weight=0.39856728;component_2_mean=1.3534385,weight=0.16440054;component_3_mean=3.1458187,weight=0.014686654;component_4_mean=31.665851,weight=0.00013362423"
interference,host,host_cpu3-interf_io-run8,cap_1500us,gaussian_hmm,100001,95729,0.957280427195728,67926,27803,38,16,13.293919478119932,0.0012004318999238436,,5,-57226.840989213044,-22941.74613373276,27803,34,114831.9718997405,-0.8251536213262151,-24403.7498388962,1.714250053375761,0.0525843867627034,state_0_mean=-0.65181015;state_1_mean=-0.16379576;state_2_mean=1.0254229;state_3_mean=1.1883376;state_4_mean=4.5189285
interference,host,host_cpu3-interf_io-run8,cap_2000us,gaussian_gmm,100001,95729,0.957280427195728,67926,27803,38,16,13.293919478119932,0.0012004318999238436,,5,-63091.665393768126,-24335.747312119543,27803,14,126339.09722572454,-0.8752921379750223,-24335.747312119543,0.0,0.0,"component_0_mean=-0.61464715,weight=0.42221189;component_1_mean=-0.033689575,weight=0.39856728;component_2_mean=1.3534385,weight=0.16440054;component_3_mean=3.1458187,weight=0.014686654;component_4_mean=31.665851,weight=0.00013362423"
interference,host,host_cpu3-interf_io-run8,cap_2000us,gaussian_hmm,100001,95729,0.957280427195728,67926,27803,38,16,13.293919478119932,0.0012004318999238436,,5,-57226.840989213044,-22941.74613373276,27803,34,114831.9718997405,-0.8251536213262151,-24402.327437497017,5.140414091861674,0.052533226765610126,state_0_mean=-0.65181015;state_1_mean=-0.16379576;state_2_mean=1.0254229;state_3_mean=1.1883376;state_4_mean=4.5189285
interference,host,host_cpu3-interf_io-run8,cap_2500us,gaussian_gmm,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,5,31844.153743855262,14660.062762838123,27803,14,-63532.54084341711,0.5272834860568328,14660.062762838123,0.0,0.0,"component_0_mean=-0.15636695,weight=0.40796206;component_1_mean=-0.020520184,weight=0.38090421;component_2_mean=0.29852888,weight=0.20523787;component_3_mean=1.1254733,weight=0.0058811447;component_4_mean=252.65479,weight=1.4721687e-05"
interference,host,host_cpu3-interf_io-run8,cap_2500us,gaussian_hmm,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,5,34434.65598107932,14607.242641685989,27803,34,-68491.0215403032,0.52538368671316,12816.068724788613,4.5082136558402945,0.06442376423038436,state_0_mean=-0.12144482;state_1_mean=0.16340525;state_2_mean=0.24404454;state_3_mean=1.0738505;state_4_mean=252.65479
interference,host,host_cpu3-interf_io-run8,train_q_0.999,gaussian_gmm,100001,95661,0.9566004339956601,67859,27802,103,17,13.29390779870234,0.001042170593906577,,5,-70987.76209678875,-27748.12288342259,27802,14,142131.2768158056,-0.9980621136401191,-27748.12288342259,0.0,0.0,"component_0_mean=-0.74817013,weight=0.39282186;component_1_mean=-0.25826745,weight=0.28034722;component_2_mean=0.45905932,weight=0.18634941;component_3_mean=1.7953589,weight=0.11871482;component_4_mean=3.1066284,weight=0.021766686"
interference,host,host_cpu3-interf_io-run8,train_q_0.999,gaussian_hmm,100001,95661,0.9566004339956601,67859,27802,103,17,13.29390779870234,0.001042170593906577,,5,-65636.30697550336,-26523.20600977901,27802,34,131650.870319275,-0.9540035252780019,-27890.755201065873,9.42571057142811,0.049188878184550165,state_0_mean=-0.77159204;state_1_mean=-0.32217091;state_2_mean=0.3762057;state_3_mean=1.3523901;state_4_mean=1.6070418
interference,host,host_cpu3-interf_io-run8,train_q_0.9995,gaussian_gmm,100001,95695,0.956940430595694,67893,27802,70,17,13.293911342250853,0.0010538847754962466,,5,-70505.16040939296,-27450.710044546577,27802,14,141166.08045380222,-0.9873645796901869,-27450.710044546577,0.0,0.0,"component_0_mean=-0.74382333,weight=0.39093781;component_1_mean=-0.25927274,weight=0.28346398;component_2_mean=0.45108125,weight=0.18260319;component_3_mean=1.7710776,weight=0.12373031;component_4_mean=3.2587194,weight=0.019264713"
interference,host,host_cpu3-interf_io-run8,train_q_0.9995,gaussian_hmm,100001,95695,0.956940430595694,67893,27802,70,17,13.293911342250853,0.0010538847754962466,,5,-65186.39560693188,-26241.846084444478,27802,34,130751.06461318902,-0.943883392721548,-28020.89917568367,5.659579203735809,0.06399011190702797,state_0_mean=-0.73480336;state_1_mean=-0.1794695;state_2_mean=0.9764612;state_3_mean=1.3615097;state_4_mean=2.7723002
interference,host,host_cpu3-interf_io-run8,train_q_0.9999,gaussian_gmm,100001,95723,0.957220427795722,67920,27803,43,16,13.293914883688103,0.0010688665531061949,,5,-69823.09037187738,-27085.20228638105,27803,14,139801.94594524856,-0.9741827243959662,-27085.20228638105,0.0,0.0,"component_0_mean=-0.73817777,weight=0.38684184;component_1_mean=-0.26071588,weight=0.28998299;component_2_mean=0.44277265,weight=0.17601736;component_3_mean=1.7334294,weight=0.13007707;component_4_mean=3.3807748,weight=0.017080738"
interference,host,host_cpu3-interf_io-run8,train_q_0.9999,gaussian_hmm,100001,95723,0.957220427795722,67920,27803,43,16,13.293914883688103,0.0010688665531061949,,5,-64455.00674435366,-25936.79907140544,27803,34,129288.30040662082,-0.932877713606641,-27638.19949060172,4.962689406884533,0.06119485016711439,state_0_mean=-0.72762748;state_1_mean=-0.17958025;state_2_mean=1.0058637;state_3_mean=1.3398767;state_4_mean=3.0852733
interference,host,host_cpu3-interf_io-run9,base_stable,gaussian_gmm,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,4,-47553.36938421081,-20168.44968485638,29591,11,95229.10382673726,-0.6815737786778541,-20168.44968485638,0.0,0.0,"component_0_mean=-0.60260331,weight=0.3517419;component_1_mean=-0.097435095,weight=0.32006714;component_2_mean=0.70107452,weight=0.32711122;component_3_mean=12.796782,weight=0.0010797454"
interference,host,host_cpu3-interf_io-run9,base_stable,gaussian_hmm,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,5,-45223.55167901879,-19155.622607388934,29591,34,90825.32262919504,-0.6473462406606378,-20352.41327865434,6.125221197192385,0.040444414560691005,state_0_mean=-0.60382037;state_1_mean=-0.11670376;state_2_mean=0.64177819;state_3_mean=0.92226242;state_4_mean=37.828828
interference,host,host_cpu3-interf_io-run9,cap_1000us,gaussian_gmm,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,4,-47553.36938421081,-20168.44968485638,29591,11,95229.10382673726,-0.6815737786778541,-20168.44968485638,0.0,0.0,"component_0_mean=-0.60260331,weight=0.3517419;component_1_mean=-0.097435095,weight=0.32006714;component_2_mean=0.70107452,weight=0.32711122;component_3_mean=12.796782,weight=0.0010797454"
interference,host,host_cpu3-interf_io-run9,cap_1000us,gaussian_hmm,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,5,-45223.55167901879,-19155.622607388934,29591,34,90825.32262919504,-0.6473462406606378,-20355.76547073252,9.046380809915815,0.04055769873757515,state_0_mean=-0.60382037;state_1_mean=-0.11670376;state_2_mean=0.64177819;state_3_mean=0.92226242;state_4_mean=37.828828
interference,host,host_cpu3-interf_io-run9,cap_1500us,gaussian_gmm,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,4,-47553.36938421081,-20168.44968485638,29591,11,95229.10382673726,-0.6815737786778541,-20168.44968485638,0.0,0.0,"component_0_mean=-0.60260331,weight=0.3517419;component_1_mean=-0.097435095,weight=0.32006714;component_2_mean=0.70107452,weight=0.32711122;component_3_mean=12.796782,weight=0.0010797454"
interference,host,host_cpu3-interf_io-run9,cap_1500us,gaussian_hmm,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,5,-45223.55167901879,-19155.622607388934,29591,34,90825.32262919504,-0.6473462406606378,-20358.23207413595,4.978277786986826,0.04064105527853121,state_0_mean=-0.60382037;state_1_mean=-0.11670376;state_2_mean=0.64177819;state_3_mean=0.92226242;state_4_mean=37.828828
interference,host,host_cpu3-interf_io-run9,cap_2000us,gaussian_gmm,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,4,-47553.36938421081,-20168.44968485638,29591,11,95229.10382673726,-0.6815737786778541,-20168.44968485638,0.0,0.0,"component_0_mean=-0.60260331,weight=0.3517419;component_1_mean=-0.097435095,weight=0.32006714;component_2_mean=0.70107452,weight=0.32711122;component_3_mean=12.796782,weight=0.0010797454"
interference,host,host_cpu3-interf_io-run9,cap_2000us,gaussian_hmm,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,5,-45223.55167901879,-19155.622607388934,29591,34,90825.32262919504,-0.6473462406606378,-20354.518556035462,5.0771034868995715,0.04051556042872929,state_0_mean=-0.60382037;state_1_mean=-0.11670376;state_2_mean=0.64177819;state_3_mean=0.92226242;state_4_mean=37.828828
interference,host,host_cpu3-interf_io-run9,cap_2500us,gaussian_gmm,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,4,-47553.36938421081,-20168.44968485638,29591,11,95229.10382673726,-0.6815737786778541,-20168.44968485638,0.0,0.0,"component_0_mean=-0.60260331,weight=0.3517419;component_1_mean=-0.097435095,weight=0.32006714;component_2_mean=0.70107452,weight=0.32711122;component_3_mean=12.796782,weight=0.0010797454"
interference,host,host_cpu3-interf_io-run9,cap_2500us,gaussian_hmm,100001,97376,0.9737502624973751,67785,29591,36,15,13.313971894778277,0.0019060686424601154,,5,-45223.55167901879,-19155.622607388934,29591,34,90825.32262919504,-0.6473462406606378,-20359.71116073599,8.238273402333723,0.04069103961836563,state_0_mean=-0.60382037;state_1_mean=-0.11670376;state_2_mean=0.64177819;state_3_mean=0.92226242;state_4_mean=37.828828
interference,host,host_cpu3-interf_io-run9,train_q_0.999,gaussian_gmm,100001,97300,0.972990270097299,67717,29583,96,23,13.313945596545157,0.0012519551881786843,,5,-74014.29900185099,-31955.12079958401,29583,14,148184.32129919488,-1.0801852685523445,-31955.12079958401,0.0,0.0,"component_0_mean=-0.89834178,weight=0.34560586;component_1_mean=-0.057809431,weight=0.44304405;component_2_mean=1.0688787,weight=0.08794855;component_3_mean=1.6805337,weight=0.090206597;component_4_mean=2.7257987,weight=0.033194949"
interference,host,host_cpu3-interf_io-run9,train_q_0.999,gaussian_hmm,100001,97300,0.972990270097299,67717,29583,96,23,13.313945596545157,0.0012519551881786843,,5,-70525.407161713,-30667.33098966268,29583,34,141428.99946962303,-1.0366538549052726,-32373.765524477603,5.175364268912252,0.05768294408325463,state_0_mean=-0.89874524;state_1_mean=-0.12916205;state_2_mean=1.0832968;state_3_mean=1.2096717;state_4_mean=1.2469988
interference,host,host_cpu3-interf_io-run9,train_q_0.9995,gaussian_gmm,100001,97341,0.97340026599734,67751,29590,62,16,13.313948947524352,0.0012605690496093045,,5,-73846.3094425955,-31824.878179603285,29590,14,147848.34920817395,-1.07552815747223,-31824.878179603285,0.0,0.0,"component_0_mean=-0.89488338,weight=0.34541926;component_1_mean=-0.060815434,weight=0.44222322;component_2_mean=1.0581588,weight=0.086191731;component_3_mean=1.6631911,weight=0.089172903;component_4_mean=2.6082813,weight=0.036992879"
interference,host,host_cpu3-interf_io-run9,train_q_0.9995,gaussian_hmm,100001,97341,0.97340026599734,67751,29590,62,16,13.313948947524352,0.0012605690496093045,,5,-70382.10072831789,-30615.461338649668,29590,34,141142.40366959432,-1.0346556721409148,-32619.81382925433,3.111493481008245,0.06773749545808254,state_0_mean=-0.89484121;state_1_mean=-0.1616154;state_2_mean=0.40989682;state_3_mean=0.98687746;state_4_mean=1.8173785
interference,host,host_cpu3-interf_io-run9,train_q_0.9999,gaussian_gmm,100001,97369,0.973680263197368,67778,29591,43,15,13.313960289770938,0.0014765152738167898,,5,-63939.311411040835,-27400.94364464588,29591,14,128034.35872320662,-0.9259891063041424,-27400.94364464588,0.0,0.0,"component_0_mean=-0.76937405,weight=0.35850922;component_1_mean=-0.091486638,weight=0.38548072;component_2_mean=1.0102243,weight=0.20582395;component_3_mean=1.9275601,weight=0.049911184;component_4_mean=25.311901,weight=0.0002749249"
interference,host,host_cpu3-interf_io-run9,train_q_0.9999,gaussian_hmm,100001,97369,0.973680263197368,67778,29591,43,15,13.313960289770938,0.0014765152738167898,,5,-60553.70594366847,-26224.59871547234,29591,34,121485.62764721182,-0.8862356363580933,-27934.27448979491,3.5631434394417365,0.05777688399589632,state_0_mean=-0.77163413;state_1_mean=-0.14476686;state_2_mean=0.83598363;state_3_mean=1.0762873;state_4_mean=16.754578
