condition,environment,run,n,period_ns,deadline_ns,baseline_response_ns,expected_recovery_slope_ns_per_activation,delta_mad_ns,shock_threshold_ns,episode_id,start_index,end_index,peak_index,start_release_ns,end_release_ns,activations,duration_us,peak_response_ns,onset_jump_ns,shocks_inside_episode,recovery_activations,observed_recovery_slope_ns_per_activation,recovery_slope_error_ns,recovery_r2,fraction_recovery_steps_near_expected,excess_latency_area_ns
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,49,89428,89483,89428,85677288640063,85677563640063,56,280000.0,245472015.0,244871613.0,1,56,-4397009.0190704055,2611.980929594487,0.9999999999172962,1.0,6807000104.0
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,50,90486,90504,90486,85682578640063,85682668640063,19,95000.0,84651410.0,84051038.0,1,19,-4396772.359649125,2848.6403508754447,0.9999999988844918,1.0,799509439.0
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,51,91472,91621,91472,85687508640063,85688253640063,150,750000.0,658667581.0,658067252.0,1,150,-4396611.663522824,3009.3364771762863,0.9999999998731742,1.0,49217459048.0
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,52,92751,93062,92751,85693903640063,85695458640063,312,1560000.0,1372546700.0,1371946438.0,1,312,-4396886.611764785,2734.3882352150977,0.9999999999603365,1.0,213977941747.0
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,53,93712,93712,93712,85698708640063,85698708640063,1,5000.0,3895885.0,3295503.0,1,1,,,,,895885.0
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,54,96746,96754,96746,85713878640063,85713918640063,9,45000.0,40965557.0,40365289.0,1,9,-4397020.166666667,2600.833333333023,0.9999999973003272,1.0,183402101.0
interference,container,docker_cpu3-interf_io-run7,100001,5000000.0,3000000.0,600379.0,-4399621.0,130.0,1000000.0,55,99780,99804,99780,85729048640063,85729168640063,25,125000.0,109651845.0,109051332.0,1,25,-4397038.519230769,2582.480769230984,0.9999999995995232,1.0,1347177790.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,1,80,104,80,87537332707196,87537452707196,25,125000.0,108881581.0,108276173.0,1,25,-4391788.413076922,2690.5869230777025,0.9999999991590116,1.0,1329574325.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,2,158,178,158,87537722707196,87537822707196,21,105000.0,91118160.0,90512716.0,1,21,-4391857.194805196,2621.805194804445,0.9999999988774375,1.0,928244352.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,3,1255,1559,1255,87543207707196,87544727707196,305,1525000.0,1340920253.0,1340314819.0,1,305,-4391771.452964014,2707.5470359856263,0.9999999999689497,1.0,204462910571.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,4,2621,2997,2621,87550037707196,87551917707196,377,1885000.0,1655799537.0,1655194115.0,1,377,-4391411.985132095,3067.014867904596,0.9999999999646757,1.0,311858748927.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,5,5757,5829,5757,87565717707196,87566077707196,73,365000.0,322548980.0,321943428.0,1,73,-4391857.829415035,2621.170584964566,0.9999999999408726,1.0,11785270215.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,6,6911,7438,6911,87571487707196,87574122707196,528,2640000.0,2318223218.0,2317617680.0,1,528,-4391742.795399599,2736.2046004012227,0.9999999999870617,1.0,611422268464.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,7,7866,7882,7866,87576262707196,87576342707196,17,85000.0,75644510.0,75038942.0,1,17,-4391810.017156863,2668.982843137346,0.9999999990890978,1.0,637665279.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,8,10863,10912,10863,87591247707196,87591492707196,50,250000.0,220282130.0,219676617.0,1,50,-4391893.25954382,2585.7404561797157,0.9999999998460707,1.0,5484187872.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,9,14349,14389,14349,87608677707196,87608877707196,41,205000.0,180932575.0,180327196.0,1,41,-4391854.140940766,2624.8590592341498,0.9999999997977224,1.0,3693997707.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,10,16395,17033,16395,87618907707196,87622097707196,639,3195000.0,2805298449.0,2804693054.0,1,639,-4391745.830799973,2733.1692000273615,0.9999999999797443,1.0,895444881236.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,11,20050,20071,20050,87637182707196,87637287707196,22,110000.0,97908307.0,97302910.0,1,22,-4391861.59796725,2617.4020327497274,0.9999999991607696,1.0,1073510344.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,12,24753,24777,24753,87660697707196,87660817707196,25,125000.0,110105007.0,109499429.0,1,25,-4391851.584615384,2627.4153846157715,0.9999999991043836,1.0,1360150792.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,13,26800,26829,26800,87670932707196,87671077707196,30,150000.0,134714239.0,134108739.0,1,30,-4391889.569521695,2589.4304783046246,0.9999999997002765,1.0,2040958045.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,14,29832,29838,29832,87686092707196,87686122707196,7,35000.0,32850252.0,32244784.0,1,7,-4391894.785714286,2584.2142857136205,0.9999999951722434,1.0,116722600.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,15,30742,30770,30742,87690642707196,87690782707196,29,145000.0,129155638.0,128550151.0,1,29,-4391816.71182266,2662.2881773402914,0.9999999994698086,1.0,1875511900.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,16,31727,31738,31727,87695567707196,87695622707196,12,60000.0,55546229.0,54940534.0,1,12,-4391526.667832167,2952.332167833112,0.9999999969017782,1.0,340709711.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,17,31803,31817,31803,87695947707196,87696017707196,15,75000.0,65213825.0,64608398.0,1,15,-4391845.7857142845,2633.214285715483,0.9999999982130618,1.0,472089655.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,18,32864,32878,32864,87701252707196,87701322707196,15,75000.0,66973948.0,66368542.0,1,15,-4391682.939285711,2796.0607142886147,0.9999999981342823,1.0,498487606.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,19,33850,33879,33850,87706182707196,87706327707196,30,150000.0,134130636.0,133525026.0,1,30,-4391855.804004454,2623.195995545946,0.999999999574842,1.0,2023532573.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,20,34986,35457,34986,87711862707196,87714217707196,472,2360000.0,2071601814.0,2070996427.0,1,472,-4391746.643873279,2732.356126721017,0.9999999999856853,1.0,488208998829.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,21,40101,40127,40101,87737437707196,87737567707196,27,135000.0,117367348.0,116761818.0,1,27,-4391849.523199025,2629.47680097539,0.9999999996219289,1.0,1546356653.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,22,42148,42160,42148,87747672707196,87747732707196,13,65000.0,55850520.0,55245052.0,1,13,-4391819.543956042,2659.4560439577326,0.9999999981153574,1.0,344492411.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,23,44423,44465,44423,87759047707196,87759257707196,43,215000.0,189727006.0,189121528.0,1,43,-4391885.367713684,2593.632286315784,0.9999999998447477,1.0,4063389572.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,24,46469,46484,46469,87769277707196,87769352707196,16,80000.0,70848864.0,70243362.0,1,16,-4391853.9,2625.0999999996275,0.999999999020863,1.0,558564416.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,25,47454,47483,47454,87774202707196,87774347707196,30,150000.0,134717853.0,134112310.0,1,30,-4391868.265183541,2610.7348164590076,0.999999999698228,1.0,2041082022.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,26,51397,51404,51397,87793917707196,87793952707196,8,40000.0,36411225.0,35805612.0,1,8,-4391888.904761905,2590.0952380951494,0.9999999965778763,1.0,144311244.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,27,52459,52465,52459,87799227707196,87799257707196,7,35000.0,31794640.0,31189030.0,1,7,-4391543.428571428,2935.5714285718277,0.9999999931867511,1.0,109341568.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,28,54507,54516,54507,87809467707196,87809512707196,10,50000.0,46522612.0,45915473.0,1,10,-4391902.745454542,2576.254545457661,0.9999999972738182,1.0,237586247.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,29,56555,56585,56555,87819707707196,87819857707196,31,155000.0,135121673.0,134516095.0,1,31,-4391821.406451614,2657.5935483863577,0.9999999995652732,1.0,2053650466.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,30,61635,61676,61635,87845107707196,87845312707196,42,210000.0,187412647.0,186806939.0,1,42,-4391872.133619645,2606.866380355321,0.9999999998442534,1.0,3963907465.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,31,66715,66750,66715,87870507707196,87870682707196,36,180000.0,157846521.0,157241047.0,1,36,-4391853.211840409,2625.788159591146,0.9999999997805697,1.0,2807617506.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,32,68610,68644,68610,87879982707196,87880152707196,35,175000.0,153520455.0,152914994.0,1,35,-4391929.778431371,2549.2215686291456,0.999999999750579,1.0,2655023112.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,33,69746,69999,69746,87885662707196,87886927707196,254,1270000.0,1118092304.0,1117486786.0,1,254,-4391753.549528308,2725.4504716917872,0.9999999999571509,1.0,142121680225.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,34,70865,71486,70865,87891257707196,87894362707196,622,3110000.0,2733695443.0,2733089970.0,1,622,-4391732.740788361,2746.2592116389424,0.9999999999907833,1.0,850310021473.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,35,72929,72943,72929,87901577707196,87901647707196,15,75000.0,64867001.0,64261668.0,1,15,-4391885.174999999,2593.8250000011176,0.9999999988725736,1.0,466862593.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,36,76038,76053,76038,87917122707196,87917197707196,16,80000.0,72903898.0,72298461.0,1,16,-4391864.736764706,2614.26323529426,0.9999999989996633,1.0,591443309.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,37,76417,76432,76417,87919017707196,87919092707196,16,80000.0,70020382.0,69414892.0,1,16,-4391836.091176471,2642.9088235292584,0.9999999989529765,1.0,545313908.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,38,77554,77574,77554,87924702707196,87924802707196,21,105000.0,94422860.0,93815747.0,1,21,-4391890.192207792,2588.8077922081575,0.9999999990205404,1.0,997596721.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,39,78539,78571,78539,87929627707196,87929787707196,33,165000.0,144788307.0,144182842.0,1,33,-4391707.337232618,2771.6627673823386,0.9999999996446866,1.0,2360215376.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,40,81420,81550,81420,87944032707196,87944682707196,131,655000.0,578136052.0,577530695.0,1,131,-4391782.164090112,2696.8359098881483,0.99999999984927,1.0,37946896691.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,41,82549,82572,82549,87949677707196,87949792707196,24,120000.0,105552779.0,104947074.0,1,24,-4391878.230434783,2600.769565217197,0.999999999540354,1.0,1249100222.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,42,84596,84630,84596,87959912707196,87960082707196,35,175000.0,153806080.0,153200484.0,1,35,-4391854.980392156,2624.019607843831,0.9999999997755774,1.0,2665059884.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,43,87629,87641,87629,87975077707196,87975137707196,13,65000.0,55822182.0,55216457.0,1,13,-4391896.923076921,2582.0769230788574,0.9999999984710681,1.0,344122128.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,44,89676,89689,89676,87985312707196,87985377707196,14,70000.0,64071768.0,63466367.0,1,14,-4391877.712087913,2601.2879120865837,0.999999998066046,1.0,455363081.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,45,91648,91653,91648,87995172707196,87995197707196,6,30000.0,27483403.0,26877783.0,1,6,-4391745.514285713,2733.485714286566,0.9999999937333294,1.0,81021231.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,46,94682,94747,94682,88010342707196,88010667707196,66,330000.0,291055767.0,290450220.0,1,66,-4391574.739129528,2904.2608704715967,0.999999999876603,1.0,9591958298.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,47,95892,96506,95892,88016392707196,88019462707196,615,3075000.0,2702468727.0,2701863327.0,1,615,-4391745.829883032,2733.170116968453,0.9999999999907687,1.0,830986216882.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,48,96894,96897,96894,88021402707196,88021417707196,4,20000.0,17562562.0,16955650.0,1,4,-4391614.7,2864.2999999998137,0.9999999846957495,1.0,31897899.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,49,98867,98886,98867,88031267707196,88031362707196,20,100000.0,89013208.0,88407756.0,1,20,-4391798.997744361,2680.0022556390613,0.9999999990556019,1.0,885859775.0
interference,container,docker_cpu3-interf_io-run8,100001,5000000.0,3000000.0,605521.0,-4394479.0,128.0,1000000.0,50,99928,99948,99928,88036572707196,88036672707196,21,105000.0,92726278.0,92120872.0,1,21,-4391878.831168831,2600.168831168674,0.9999999994286669,1.0,961962599.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,1,80,142,80,88870083085926,88870393085926,63,315000.0,276537559.0,275934385.0,1,63,-4391732.475086403,5129.524913596921,0.9999999998734314,1.0,8655939572.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,2,392,420,392,88871643085926,88871783085926,29,145000.0,129571266.0,128968393.0,1,29,-4391471.841379309,5390.158620690927,0.9999999985868787,1.0,1887776638.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,3,1484,1514,1484,88877103085926,88877253085926,31,155000.0,136417189.0,135814136.0,1,31,-4391880.889112903,4981.110887097195,0.9999999997085776,1.0,2093714627.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,4,6351,6383,6351,88901438085926,88901598085926,33,165000.0,147725473.0,147122233.0,1,33,-4391845.205213902,5016.794786098413,0.999999999078189,1.0,2457240071.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,5,9441,9441,9441,88916888085926,88916888085926,1,5000.0,6213484.0,5610354.0,1,1,,,,,3213484.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,6,11423,11451,11423,88926798085926,88926938085926,29,145000.0,126446709.0,125843664.0,1,29,-4391909.296551724,4952.7034482760355,0.9999999996250181,1.0,1796862815.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,7,12484,12496,12484,88932103085926,88932163085926,13,65000.0,55793859.0,55190776.0,1,13,-4391705.950549452,5156.049450548366,0.9999999942452256,1.0,343809235.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,8,14001,14031,14001,88939688085926,88939838085926,31,155000.0,138510637.0,137907569.0,1,31,-4391558.922580646,5303.077419353649,0.9999999995153397,1.0,2158798003.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,9,15440,15472,15440,88946883085926,88947043085926,33,165000.0,145611629.0,145008596.0,1,33,-4392048.351270051,4813.648729949258,0.999999998691222,1.0,2387332747.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,10,16501,16524,16501,88952188085926,88952303085926,24,120000.0,104104515.0,103501379.0,1,24,-4391865.486086961,4996.513913039118,0.9999999995588085,1.0,1214341020.0
